"file name","company name","topic","source_file_path","notes/keywords","country","sector","revenue","employees"
"Swedbank Report STI.txt","Swedbank","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Swedbank%20Report%20STI.txt","File contain a summary of short term incentive plans for company Swedbank","Sweden","financial services",11860,18570
"Swedish Logistic Property Report Pension.txt","Swedish Logistic Property","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Swedish%20Logistic%20Property%20Report%20Pension.txt","File contain a summary of pension plans for company Swedish Logistic Property","Sweden","real estate",60,20
"SynAct Pharma Report LTI.txt","SynAct Pharma","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/SynAct%20Pharma%20Report%20LTI.txt","File contain a summary of long term incentive plans for company SynAct Pharma","Sweden","healthcare",0,10
"Synact Pharma Report Pension.txt","Synact Pharma","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Synact%20Pharma%20Report%20Pension.txt","File contain a summary of pension plans for company Synact Pharma","Sweden","healthcare",0,10
"SynAct Pharma Report STI.txt","SynAct Pharma","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/SynAct%20Pharma%20Report%20STI.txt","File contain a summary of short term incentive plans for company SynAct Pharma","Sweden","healthcare",0,10
"Synsam Report LTI.txt","Synsam","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Synsam%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Synsam","Sweden","healthcare",580,3740
"Synsam Report Pension.txt","Synsam","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Synsam%20Report%20Pension.txt","File contain a summary of pension plans for company Synsam","Sweden","healthcare",580,3740
"Synsam Report STI.txt","Synsam","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Synsam%20Report%20STI.txt","File contain a summary of short term incentive plans for company Synsam","Sweden","healthcare",580,3740
"Systemair Report LTI.txt","Systemair","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Systemair%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Systemair","Sweden","industrials",1100,6480
"Systemair Report Pension.txt","Systemair","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Systemair%20Report%20Pension.txt","File contain a summary of pension plans for company Systemair","Sweden","industrials",1100,6480
"Systemair Report STI.txt","Systemair","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Systemair%20Report%20STI.txt","File contain a summary of short term incentive plans for company Systemair","Sweden","industrials",1100,6480
"Taaleri Report Pension.txt","Taaleri","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Taaleri%20Report%20Pension.txt","File contain a summary of pension plans for company Taaleri","Finland","financial services",70,130
"talenom Report LTI.txt","talenom","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/talenom%20Report%20LTI.txt","File contain a summary of long term incentive plans for company talenom","Finland","industrials",130,1550
"Talenom Report Pension.txt","Talenom","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Talenom%20Report%20Pension.txt","File contain a summary of pension plans for company Talenom","Finland","industrials",130,1550
"talenom Report STI.txt","talenom","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/talenom%20Report%20STI.txt","File contain a summary of short term incentive plans for company talenom","Finland","industrials",130,1550
"tcm group Report LTI.txt","tcm group","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/tcm%20group%20Report%20LTI.txt","File contain a summary of long term incentive plans for company tcm group","Denmark","consumer cyclical",160,460
"Tcm Group Report Pension.txt","Tcm Group","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Tcm%20Group%20Report%20Pension.txt","File contain a summary of pension plans for company Tcm Group","Denmark","consumer cyclical",160,460
"tcm group Report STI.txt","tcm group","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/tcm%20group%20Report%20STI.txt","File contain a summary of short term incentive plans for company tcm group","Denmark","consumer cyclical",160,460
"tecnotree Report LTI.txt","tecnotree","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/tecnotree%20Report%20LTI.txt","File contain a summary of long term incentive plans for company tecnotree","Finland","technology",70,760
"tecnotree Report STI.txt","tecnotree","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/tecnotree%20Report%20STI.txt","File contain a summary of short term incentive plans for company tecnotree","Finland","technology",70,760
"Tele2 Report Pension.txt","Tele2","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Tele2%20Report%20Pension.txt","File contain a summary of pension plans for company Tele2","Sweden","communication services",1960,4570
"teleste Report LTI.txt","teleste","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/teleste%20Report%20LTI.txt","File contain a summary of long term incentive plans for company teleste","Finland","technology",130,670
"Teleste Report Pension.txt","Teleste","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Teleste%20Report%20Pension.txt","File contain a summary of pension plans for company Teleste","Finland","technology",130,670
"teleste Report STI.txt","teleste","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/teleste%20Report%20STI.txt","File contain a summary of short term incentive plans for company teleste","Finland","technology",130,670
"Telia Company Report LTI.txt","Telia Company","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Telia%20Company%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Telia Company","Sweden","communication services",8010,16860
"Telia Company Report STI.txt","Telia Company","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Telia%20Company%20Report%20STI.txt","File contain a summary of short term incentive plans for company Telia Company","Sweden","communication services",8010,16860
"terveystalo Report LTI.txt","terveystalo","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/terveystalo%20Report%20LTI.txt","File contain a summary of long term incentive plans for company terveystalo","Finland","healthcare",1340,9150
"terveystalo Report STI.txt","terveystalo","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/terveystalo%20Report%20STI.txt","File contain a summary of short term incentive plans for company terveystalo","Finland","healthcare",1340,9150
"Tethys Oil Report Pension.txt","Tethys Oil","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Tethys%20Oil%20Report%20Pension.txt","File contain a summary of pension plans for company Tethys Oil","Sweden","energy",110,30
"Tf Bank Report LTI.txt","Tf Bank","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Tf%20Bank%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Tf Bank","Sweden","financial services",220,420
"Tf Bank Report Pension.txt","Tf Bank","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Tf%20Bank%20Report%20Pension.txt","File contain a summary of pension plans for company Tf Bank","Sweden","financial services",220,420
"Tf Bank Report STI.txt","Tf Bank","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Tf%20Bank%20Report%20STI.txt","File contain a summary of short term incentive plans for company Tf Bank","Sweden","financial services",220,420
"Thule Group Report LTI.txt","Thule Group","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Thule%20Group%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Thule Group","Sweden","consumer cyclical",860,2560
"Thule Group Report Pension.txt","Thule Group","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Thule%20Group%20Report%20Pension.txt","File contain a summary of pension plans for company Thule Group","Sweden","consumer cyclical",860,2560
"Thule Group Report STI.txt","Thule Group","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Thule%20Group%20Report%20STI.txt","File contain a summary of short term incentive plans for company Thule Group","Sweden","consumer cyclical",860,2560
"tietoevry Report LTI.txt","tietoevry","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/tietoevry%20Report%20LTI.txt","File contain a summary of long term incentive plans for company tietoevry","Finland","technology",2800,22940
"Tietoevry Report Pension.txt","Tietoevry","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Tietoevry%20Report%20Pension.txt","File contain a summary of pension plans for company Tietoevry","Finland","technology",2800,22940
"tietoevry Report STI.txt","tietoevry","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/tietoevry%20Report%20STI.txt","File contain a summary of short term incentive plans for company tietoevry","Finland","technology",2800,22940
"tivoli Report LTI.txt","tivoli","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/tivoli%20Report%20LTI.txt","File contain a summary of long term incentive plans for company tivoli","Denmark","consumer cyclical",180,1080
"Tivoli Report Pension.txt","Tivoli","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Tivoli%20Report%20Pension.txt","File contain a summary of pension plans for company Tivoli","Denmark","consumer cyclical",180,1080
"tivoli Report STI.txt","tivoli","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/tivoli%20Report%20STI.txt","File contain a summary of short term incentive plans for company tivoli","Denmark","consumer cyclical",180,1080
"Tobii Report LTI.txt","Tobii","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Tobii%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Tobii","Sweden","technology",80,560
"Tobii Report STI.txt","Tobii","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/Tobii%20Report%20STI.txt","File contain a summary of short term incentive plans for company Tobii","Sweden","technology",80,560
"tokmanni Report LTI.txt","tokmanni","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/tokmanni%20Report%20LTI.txt","File contain a summary of long term incentive plans for company tokmanni","Finland","consumer defensive",1680,6610
"tokmanni Report STI.txt","tokmanni","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/tokmanni%20Report%20STI.txt","File contain a summary of short term incentive plans for company tokmanni","Finland","consumer defensive",1680,6610
"topdanmark Report LTI.txt","topdanmark","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/topdanmark%20Report%20LTI.txt","File contain a summary of long term incentive plans for company topdanmark","Denmark","financial services",1430,2400
"topdanmark Report STI.txt","topdanmark","short term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/STI/topdanmark%20Report%20STI.txt","File contain a summary of short term incentive plans for company topdanmark","Denmark","financial services",1430,2400
